Category	Title	Link	SKU	Price	Image	UPC	Brand	Recommended Browse Node	Description	Manufacturer	Mfr part number	Shipping Cost	Model Number	Shipping Weight		Bullet point1	Bullet point2	Bullet point3	Bullet point4	Keywords1	Keywords2	Keywords3	Keywords4
Printer Ink	Hewlett Packard HP 56 HP 57 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-56-57-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-56-57-Combo5	62.95	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-56-57-Combo5.jpg		HP	172640	Hewlett Packard (HP) C6656AN Black & C6657AN Tri Color (HP 56 HP 57 Combo Pack of 5) Replacement Ink Cartridge	CompAndSave.com	56-57-Combo5	0	"C6656AN, C6656A, C6657AN, C6657A"	0.7375									
Printer Ink	Hewlett Packard HP 61XL (2-Pack) Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-61XL-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-61XL-Combo2	32.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-61XL-Combo2.jpg		HP	172640	Hewlett Packard (HP 61XL Combo Pack of 2) CH563WN Black & CH564WN Color High Yield Replacement Ink Cartridge	CompAndSave.com	61XL-Combo2	3.99	"CH563WN, CH564WN"	0.26125									
Printer Ink	Hewlett Packard HP 61XL (3-Pack) Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-61XL-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-61XL-Combo3	47.97	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-61XL-Combo3.jpg		HP	172640	Hewlett Packard (HP 61XL Combo Pack of 3) CH563WN Black & CH564WN Color High Yield Replacement Ink Cartridge	CompAndSave.com	61XL-Combo3	3.99	"CH563WN, CH564WN"	0.385									
Printer Ink	Hewlett Packard HP 61XL HY Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-61XL-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-61XL-Combo5	77.45	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-61XL-Combo5.jpg		HP	172640	Hewlett Packard (HP 61XL Combo Pack of 5) CH563WN Black & CH564WN Color High Yield Replacement Ink Cartridge	CompAndSave.com	61XL-Combo5	0	"CH563WN, CH564WN"	0.64625									
Printer Ink	Replacement HP CB336WN CB338WN Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-74-75-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-74-75-Combo2	19.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-74-75-Combo2.jpg		HP	172640	Hewlett Packard HP 74XL (CB336WN) HP 75XL (CB338WN) Combo-Pack of 2 Replacement High Yield Black & Color Printer Ink Cartridge	CompAndSave.com	74-75-Combo2	3.99	"CB336WN (HP 74XL), CB338WN (HP 75XL)"	0.31									
Printer Ink	Replacement HP CB336WN CB338WN Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-74-75-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-74-75-Combo3	28.47	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-74-75-Combo3.jpg		HP	172640	Hewlett Packard HP 74XL (CB336WN) & HP 75XL (CB338WN) Combo-Pack of 3 Replacement High Yield 2-PK Black & 1-PK Color Printer Ink Cartridge	CompAndSave.com	74-75-Combo3	3.99	"CB336WN, CB338WN"	0.481875									
Printer Ink	hp 75xl tri color ink and 74xl cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-74-75-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-74-75-Combo5	44.95	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-74-75-Combo5.jpg		HP	172640	Hewlett Packard HP 74XL (CB336WN) HP 75XL (CB338WN) Combo-Pack of 5 Replacement High Yield 3-PK Black & 2-PK Color Ink Cartridge	CompAndSave.com	74-75-Combo5	3.99	"CB336WN (HP 74XL), CB338WN (HP 75XL)"	0.791875									
Printer Ink	Replacement HP 901XL CC654AN Inkjet Cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-901XL-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-901XL-Combo2	30.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-901XL-Combo2.jpg		HP	172640	Replacement for Hewlett Packard HP 901XL Bulk Set of 2 Packs High Yield Black & Tri-Color Inkjet Cartridge	CompAndSave.com	901XL-Combo2	3.99	"CC654AN, CC656AN"	0.251875									
Printer Ink	HP 901XL Ink Cartridge Pack	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-901XL-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-901XL-Combo3	45.87	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-901XL-Combo3.jpg		HP	172640	Replacement for Hewlett Packard HP 901XL Bulk Set of 3 Packs High Yield Black & Tri-Color Inkjet Cartridge	CompAndSave.com	901XL-Combo3	3.99	"CC654AN, CC656AN"	0.378125									
Printer Ink	Replacement HP 901XL CC654AN Inkjet Cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-901XL-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-901XL-Combo5	74.95	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-901XL-Combo5.jpg		HP	172640	Replacement for Hewlett Packard HP 901XL Bulk Set of 5 Packs High Yield Black & Tri-Color Inkjet Cartridge	CompAndSave.com	901XL-Combo5	0	"CC654AN, CC656AN"	0.63									
Printer Ink	HP 932XL 933XL (Combo-10) High Yield Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-932XL-933XL-Combo10&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-932XL-933XL-Combo10	99.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-932XL-933XL-Combo10.jpg		HP	172640	"Replacement for Hewlett Packard HP 932XL 933XL Combo-Pack of 10 (4 CN053AN Black, 2 CN054AN Cyan, 2 CN055AN Magenta, 2 CN056AN Yellow) High Yield Ink Cartridge"	CompAndSave.com	932XL-933XL-Combo10	0	"CN053AN, CN054AN, CN055AN, CN056AN"	1.2725									
Printer Ink	HP 932XL 933XL (Combo-4) High Yield Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-932XL-933XL-Combo4&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-932XL-933XL-Combo4	44.96	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-932XL-933XL-Combo4.jpg		HP	172640	"Replacement for Hewlett Packard HP 932XL 933XL Combo-Pack of 4 (CN053AN Black, CN054AN Cyan, CN055AN Magenta, CN056AN Yellow) High Yield Ink Cartridge"	CompAndSave.com	932XL-933XL-Combo4	3.99	"CN053AN, CN054AN, CN055AN, CN056AN"	0.481875									
Printer Ink	HP 940XL (Combo Pack of 10) HY ink cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-940XL-Combo10&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-940XL-Combo10	95.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-940XL-Combo10.jpg		HP	172640	"Replacement for Hewlett Packard HP 940XL Combo-Pack of 10 (4 Black, 2 Cyan, 2 Magenta, 2 Yellow) High Yield Ink Cartridges with working Ink Indicator Chips"	CompAndSave.com	940XL-Combo10	0	"C4906AN, C4907AN, C4908AN, C4909AN"	1.86875									
Printer Ink	HP 940XL ink cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-940XL-Combo4&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-940XL-Combo4	42.96	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-940XL-Combo4.jpg		HP	172640	"Replacement for Hewlett Packard HP 940XL Combo-Pack of 4 (1 Black, 1 Cyan, 1 Magenta, 1 Yellow) High Yield Ink Cartridges with working Ink Indicator Chips"	CompAndSave.com	940XL-Combo4	3.99	"C4906AN, C4907AN, C4908AN, C4909AN"	0.679375									
Printer Ink	HP 950XL 951XL (Combo 10) High Yield Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-950XL-951XL-Combo10&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-950XL-951XL-Combo10	109.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-950XL-951XL-Combo10.jpg		HP	172640	"Replacement for Hewlett Packard HP 950XL 951XL Combo-Pack of 10 (4 Black CN045AN, 2 Cyan CN046AN, 2 Magenta CN047AN & 2 Yellow CN048AN) High Yield Ink Cartridge"	CompAndSave.com	950XL-951XL-Combo10	0	"CN045AN, CN046AN, CN047AN, CN048AN"	1.895									
Printer Ink	HP 950XL 951XL (Combo 4) High Yield Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-950XL-951XL-Combo4&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-950XL-951XL-Combo4	45.96	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-950XL-951XL-Combo4.jpg		HP	172640	"Replacement for Hewlett Packard HP 950XL 951XL Combo-Pack of 4 (CN045AN Black, CN046AN Cyan, CN047AN Magenta, & CN048AN Yellow) High Yield Ink Cartridge"	CompAndSave.com	950XL-951XL-Combo4	3.99	"CN045AN, CN046AN, CN047AN, CN048AN"	0.67375									
Printer Ink	Hewlett Packard HP 15 & HP 23 Combo4 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-C6615D-C1823D-Combo4&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-C6615D-C1823D-Combo4	39.96	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-C6615D-C1823D-Combo4.jpg		HP	172640	Hewlett Packard HP 15 Black (C6615DN / C6615D) & HP 23 Tri Color (C1823D) Combo Pack of 4 Replacement Ink Cartridge	CompAndSave.com	C6615D-C1823D-Combo4	3.99	HP 15 HP 23	1.261875									
Printer Ink	Hewlett Packard HP 15 & HP 78 Combo4 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-C6615DN-C6578DN-Combo4&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-C6615DN-C6578DN-Combo4	42.96	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-C6615DN-C6578DN-Combo4.jpg		HP	172640	Hewlett Packard HP 15 Black (C6615DN / C6615D) & HP 78 Tri Color (C6578DN / C6578D) Combo-Pack of 4 Replacement Ink Cartridge	CompAndSave.com	C6615DN-C6578DN-Combo4	3.99	"C6615DN, C6615D, C6578DN, C6578D"	1.244375									
Printer Ink	HP 920XL Combo Pack of 10 Ink Cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-H920XL-Combo10&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-H920XL-Combo10	69.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-H920XL-Combo10.jpg		HP	172640	Replacement for Hewlett Packard HP 920XL (HP920XL) Combo Pack of 10 Packs High Yield Ink Cartridges with working Ink Indicator Chips	CompAndSave.com	H920XL-Combo10	0	"CD975AN, CD972AN, CD973AN, CD974AN"	1.28875									
Printer Ink	HP 920XL Combo Pack of 4 Ink Cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-H920XL-Combo4&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-H920XL-Combo4	31.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-H920XL-Combo4.jpg		HP	172640	Replacement for Hewlett Packard HP 920XL (HP920XL) Combo Pack of 4 Packs High Yield Ink Cartridges with working Ink Indicator Chips	CompAndSave.com	H920XL-Combo4	3.99	"CD975AN, CD972AN, CD973AN, CD974AN"	0.43875									
Printer Ink	Hewlett Packard HP 21 & HP 22 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-21-22-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-21-22-Combo2	25.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-21-22-Combo2.jpg		HP	172640	Hewlett Packard C9351AN Black & C9352AN Tri Color (HP 21 & HP 22 Combo-Pack of 2) Replacement Ink Cartridge	CompAndSave.com	HP-21-22-Combo2	3.99	"C9351AN, C9352AN"	0.279375									
Printer Ink	Hewlett Packard HP 21 & HP 22 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-21-22-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-21-22-Combo3	35.97	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-21-22-Combo3.jpg		HP	172640	Hewlett Packard C9351AN Black & C9352AN Tri Color (HP 21 & HP 22 Combo-Pack of 3) Replacement Ink Cartridge	CompAndSave.com	HP-21-22-Combo3	3.99	"C9351AN, C9352AN"	0.414375									
Printer Ink	Hewlett Packard HP 21 & HP 22 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-21-22-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-21-22-Combo5	58.45	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-21-22-Combo5.jpg		HP	172640	Hewlett Packard C9351AN Black & C9352AN Tri Color (HP 21 & HP 22 Combo-Pack of 5) Replacement Ink Cartridge	CompAndSave.com	HP-21-22-Combo5	0	"C9351AN, C9352AN"	0.69375									
Printer Ink	Hewlett Packard HP 27 HP 28 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-27-28-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-27-28-Combo2	26.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-27-28-Combo2.jpg		HP	172640	Hewlett Packard (HP) C8727AN Black & C8728AN Tri Ccolor (HP 27 HP 28 Combo-Pack of 2) Replacement Ink Cartridge	CompAndSave.com	HP-27-28-Combo2	3.99	HP 27 HP 28	0.288125									
Printer Ink	Hewlett Packard HP 27 HP 28 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-27-28-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-27-28-Combo3	37.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-27-28-Combo3.jpg		HP	172640	Hewlett Packard (HP) C8727AN Black & C8728AN Tri Ccolor (HP 27 HP 28 Combo-Pack of 3) Replacement Ink Cartridge	CompAndSave.com	HP-27-28-Combo3	3.99	HP 27 HP 28	0.436875									
Printer Ink	Hewlett Packard HP 27 HP 28 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-27-28-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-27-28-Combo5	62.95	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-27-28-Combo5.jpg		HP	172640	Hewlett Packard (HP) C8727AN Black & C8728AN Tri Ccolor (HP 27 HP 28 Combo-Pack of 5) Replacement Ink Cartridge	CompAndSave.com	HP-27-28-Combo5	0	HP 27 HP 28	0.725									
Printer Ink	HP 60XL ink cartridge (Comobo 2-Pack)	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-60XL-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-60XL-Combo2	29.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-60XL-Combo2.jpg		HP	172640	Hewlett Packard (HP 60XL Combo-Pack of 2) CC641WN Black & CC644WN Tri-Color (High Yield) Replacement Ink Cartridge	CompAndSave.com	HP-60XL-Combo2	3.99	"CC641WN, CC644WN"	0.260625									
Printer Ink	HP 60XL High Yield Black & Tri-Color Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-60XL-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-60XL-Combo3	42.97	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-60XL-Combo3.jpg		HP	172640	Hewlett Packard (HP 60XL Combo-Pack of 3) CC641WN Black & CC644WN Tri-Color (High Yield) Replacement Ink Cartridge	CompAndSave.com	HP-60XL-Combo3	3.99	"CC641WN, CC644WN"	0.38625									
Printer Ink	HP 60XL (Combo-5PK) Black & Color ink cartridges	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-60XL-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-60XL-Combo5	70.95	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-60XL-Combo5.jpg		HP	172640	Hewlett Packard (HP 60XL Combo-Pack of 5) CC641WN Black & CC644WN Tri-Color (High Yield) Replacement Ink Cartridge	CompAndSave.com	HP-60XL-Combo5	0	"CC641WN, CC644WN"	0.646875									
Printer Ink	Hewlett Packard HP 92 HP 93 Combo Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-92-93-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-92-93-Combo2	14.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-92-93-Combo2.jpg		HP	172640	Hewlett Packard HP 92 (C9362WN) Black & HP 93 (C9361WN) Tri Color (Combo Pack of 2) Replacement Ink Cartridge	CompAndSave.com	HP-92-93-Combo2	3.99	"C9362WN, C9361WN"	0.22875									
Printer Ink	Hewlett Packard HP 92 HP 93 Combo Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-92-93-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-92-93-Combo3	21.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-92-93-Combo3.jpg		HP	172640	Hewlett Packard HP 92 (C9362WN) Black & HP 93 (C9361WN) Tri Color (Combo Pack of 3) Replacement Ink Cartridge	CompAndSave.com	HP-92-93-Combo3	3.99	"C9362WN, C9361WN"	0.33125									
Printer Ink	Hewlett Packard HP 92 HP 93 Combo Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-92-93-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-92-93-Combo5	34.9	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-92-93-Combo5.jpg		HP	172640	Hewlett Packard HP 92 (C9362WN) Black & HP 93 (C9361WN) Tri Color (Combo Pack of 5) Replacement Ink Cartridge	CompAndSave.com	HP-92-93-Combo5	3.99	"C9362WN, C9361WN"	0.56									
Printer Ink	Hewlett Packard HP 98 & HP 93 Combo2 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-93-98-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-93-98-Combo2	14.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-93-98-Combo2.jpg		HP	172640	Hewlett Packard HP 98 (C9364WN) Black & HP 93 (C9361WN) Tri Color (Combo Pack of 2) Replacement Ink Cartridge	CompAndSave.com	HP-93-98-Combo2	3.99	"C9364WN, C9361WN"	0.254375									
Printer Ink	Hewlett Packard HP 98 & HP 93 Combo3 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-93-98-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-93-98-Combo3	21.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-93-98-Combo3.jpg		HP	172640	Hewlett Packard HP 98 (C9364WN) 2-PK Black & HP 93 (C9361WN) 1-PK Tri Color (Combo Pack of 3) Replacement Ink Cartridge	CompAndSave.com	HP-93-98-Combo3	3.99	HP 93 HP 98	0.3825									
Printer Ink	Hewlett Packard HP 98 & HP 93 Combo3 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-93-98-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-93-98-Combo5	34.9	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-93-98-Combo5.jpg		HP	172640	Hewlett Packard HP 98 (C9364WN) 3-PK Black & HP 93 (C9361WN) 2-PK Tri Color (Combo Pack of 5) Replacement Ink Cartridge	CompAndSave.com	HP-93-98-Combo5	3.99	HP 93 HP 98	0.636875									
Printer Ink	Hewlett Packard HP 94 HP 95 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-94-95-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-94-95-Combo2	14.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-94-95-Combo2.jpg		HP	172640	Hewlett Packard (HP) C8765WN Black & C8766WN Tri Color (HP 94 HP 95 Combo Pack of 2) Replacement Ink Cartridge	CompAndSave.com	HP-94-95-Combo2	3.99	"C8765WN, C8766WN"	0.261875									
Printer Ink	Hewlett Packard HP 94 HP 95 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-94-95-Combo3&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-94-95-Combo3	21.99	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-94-95-Combo3.jpg		HP	172640	Hewlett Packard (HP) C8765WN Black & C8766WN Tri Color (HP 94 HP 95 Combo Pack of 3) Replacement Ink Cartridge	CompAndSave.com	HP-94-95-Combo3	3.99	"C8765WN, C8766WN"	0.3875									
Printer Ink	Hewlett Packard HP 94 HP 95 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-94-95-Combo5&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-94-95-Combo5	34.9	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-94-95-Combo5.jpg		HP	172640	Hewlett Packard (HP) C8765WN Black & C8766WN Tri Color (HP 94 HP 95 Combo Pack of 5) Replacement Ink Cartridge	CompAndSave.com	HP-94-95-Combo5	3.99	"C8765WN, C8766WN"	0.649375									
Printer Ink	Hewlett Packard HP 94 & HP 97 Combo2 Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-HP-HP-94-97-Combo2&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	ZINK-HP-HP-94-97-Combo2	14.98	http://www.compandsave.com/v/vspfiles/photos/original/ZINK-HP-HP-94-97-Combo2.jpg		HP	172640	Hewlett Packard HP 94 (C8765WN) Black & HP 97 (C9363WN) Tri Color (Combo Pack of 2) Replacement Ink Cartridge	CompAndSave.com	HP-94-97-Combo2	3.99	"C8765WN, C9363WN"	0.261875									
